,full_name,selling_price,year,km_driven,mileage,engine,max_power,seats,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual,company
4401,Toyota Innova 2.5 G (Diesel) 7 Seater,975000,2014,77349,12.99,2494,100.6,7,0,0,1,0,0,0,1,Toyota
4402,Hyundai EON 1.0 Era Plus,325000,2016,50000,20.3,998,68.05,5,1,0,0,0,0,1,1,Hyundai
4403,Maruti Swift Dzire AMT ZXI Plus,795000,2018,22000,21.21,1197,81.8,5,0,0,0,0,0,1,0,Maruti
4404,Maruti Omni LPG STD BSIII 5-STR W IMMOBILISER,90000,2009,90000,10.9,1142.655492,74.34109969,5,1,0,0,0,1,0,1,Maruti
4405,Maruti SX4 Zxi BSIII,285000,2007,110000,15,1586,104.68,5,1,0,0,0,0,1,1,Maruti
4406,Hyundai Santro Xing GLS,210000,2010,40000,17.92,1086,62.1,5,0,0,0,0,0,1,1,Hyundai
4407,Maruti Alto K10 2010-2014 VXI,250000,2010,40000,20.92,998,67.1,5,1,0,0,0,0,1,1,Maruti
4408,Mercedes-Benz GLA Class 200 d Style,2850000,2017,4500,17.9,2143,136,5,0,0,1,0,0,0,0,Mercedes-Benz
4409,Hyundai i20 1.2 Asta,375000,2012,79330,17,1197,80,5,0,0,0,0,0,1,1,Hyundai
4410,Volkswagen Vento Diesel Highline,425000,2012,77000,20.54,1598,103.6,5,0,0,1,0,0,0,1,Volkswagen
4411,Mahindra Bolero B4,800000,2020,12000,21,1498,74.96,7,1,0,1,0,0,0,1,Mahindra
4412,Hyundai i10 Magna,300000,2012,24750,20.36,1197,78.9,5,1,0,0,0,0,1,1,Hyundai
4413,Hyundai i20 Asta 1.2,550000,2015,35000,18.6,1197,81.83,5,1,0,0,0,0,1,1,Hyundai
4414,Tata Indica Vista Terra 1.4 TDI,60000,2008,70000,17,1405,71,5,1,0,1,0,0,0,1,Tata
4415,Maruti Swift Dzire VDI,750000,2018,80000,28.4,1248,74.02,5,1,0,1,0,0,0,1,Maruti
4416,Nissan Sunny XL,310000,2011,40000,16.95,1498,97.7,5,0,0,0,0,0,1,1,Nissan
4417,Audi A4 35 TDI Premium,1725000,2015,55200,17.11,1968,174.33,5,0,0,1,0,0,0,0,Audi
4418,Maruti Ertiga VXI Petrol,875000,2018,24000,19.34,1462,103,7,0,0,0,0,0,1,1,Maruti
4419,Toyota Innova 2.5 G1 BSIV,525000,2009,104000,12.8,2494,102,8,1,0,1,0,0,0,1,Toyota
4420,Volkswagen Vento Petrol Comfortline,400000,2013,120000,15.04,1598,103.6,5,1,0,0,0,0,1,1,Volkswagen
4421,Honda City 2017-2020 GXi,185000,2008,90046,17.7,1497,78,5,0,0,0,0,0,1,1,Honda
4422,Ford Figo Petrol ZXI,215000,2011,49000,15.6,1196,70,5,0,0,0,0,0,1,1,Ford
4423,Honda Amaze S i-VTEC,645000,2018,12000,17.8,1198,86.7,5,0,0,0,0,0,1,1,Honda
4424,Renault Duster 85PS Diesel RxE,585000,2014,75000,19.87,1461,83.8,5,0,0,1,0,0,0,1,Renault
4425,Mahindra Bolero 2011-2019 SLX,400000,2012,100000,15.96,2523,62.1,7,1,0,1,0,0,0,1,Mahindra
4426,Mahindra Bolero B4,680000,2016,62257,21,1498,74.96,7,0,0,1,0,0,0,1,Mahindra
4427,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,919999,2018,55000,25.1,1248,88.5,5,1,0,1,0,0,0,1,Maruti
4428,Maruti Vitara Brezza VDi Option,750000,2017,70000,24.3,1248,88.5,5,1,0,1,0,0,0,1,Maruti
4429,Mahindra Scorpio S4 7 Seater,900000,2017,68462,15.4,2179,120,7,0,0,1,0,0,0,1,Mahindra
4430,Maruti Swift Dzire VXi,370000,2012,70000,17.5,1298,85.8,5,1,0,0,0,0,1,1,Maruti
4431,Maruti Swift VXI,450000,2013,52000,22,1197,81.8,5,0,0,0,0,0,1,1,Maruti
4432,Honda Jazz 1.2 V i VTEC Privilege,650000,2017,10000,18.7,1199,88.7,5,1,0,0,0,0,1,1,Honda
4433,Maruti Swift Dzire AMT VDI,750000,2017,60000,28.4,1248,74.02,5,0,0,1,0,0,0,0,Maruti
4434,Maruti Ertiga SHVS VDI,894999,2017,19000,24.52,1248,88.5,7,0,0,1,0,0,0,1,Maruti
4435,Maruti Swift Dzire VDI,720000,2015,38700,26.59,1248,74,5,1,0,1,0,0,0,1,Maruti
4436,Maruti Swift Dzire ZXI,500000,2014,55000,20.85,1197,83.14,5,0,0,0,0,0,1,1,Maruti
4437,Maruti Swift 1.3 LXI,150000,2006,60000,16.1,1142.655492,74.34109969,5,1,0,0,0,0,1,1,Maruti
4438,Honda WR-V Alive Edition Diesel S,745000,2017,41632,25.5,1498,98.6,5,0,0,1,0,0,0,1,Honda
4439,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,1775000,2016,90000,11.36,2755,171.5,7,1,0,1,0,0,0,0,Toyota
4440,Hyundai i20 Magna 1.2,549000,2016,17749,18.6,1197,81.83,5,0,0,0,0,0,1,1,Hyundai
4441,Maruti Baleno Alpha 1.2,750000,2018,18000,21.4,1197,83.1,5,0,0,0,0,0,1,1,Maruti
4442,Hyundai Sonata 2.4 GDi MT,1075000,2014,12002,13.44,2359,198.25,5,0,0,0,0,0,1,1,Hyundai
4443,Hyundai Verna 1.4 VTVT,500000,2015,25000,17.43,1396,105.5,5,1,0,0,0,0,1,1,Hyundai
4444,Volkswagen Polo 2015-2019 1.2 MPI Highline,480000,2015,54985,16.2,1199,74,5,0,0,0,0,0,1,1,Volkswagen
4445,Mercedes-Benz A-Class A180 Sport,1095000,2013,34000,15.5,1595,120.6,5,0,0,0,0,0,1,0,Mercedes-Benz
4446,Ford Ecosport 2015-2021 1.5 Petrol Titanium Plus AT BSIV,935000,2018,31668,14.8,1497,121.36,5,0,0,0,0,0,1,0,Ford
4447,Datsun RediGO S,290000,2018,16500,22.7,799,53.64,5,1,0,0,0,0,1,1,Datsun
4448,Maruti SX4 S Cross DDiS 200 Zeta,770000,2017,48870,23.65,1248,88.5,5,1,0,1,0,0,0,1,Maruti
4449,Toyota Innova 2.5 GX (Diesel) 8 Seater,525000,2008,95000,12.99,2494,100.6,8,0,0,1,0,0,0,1,Toyota
4450,Mahindra XUV500 W8 4WD,611000,2012,90000,15.1,2179,140,7,1,0,1,0,0,0,1,Mahindra
4451,Fiat Punto 1.3 Emotion,345000,2013,64000,20.3,1142.655492,74.34109969,5,0,0,1,0,0,0,1,Fiat
4452,Ford Figo 1.5P Titanium AT,600000,2016,25000,17.01,1499,110.4,5,1,0,0,0,0,1,0,Ford
4453,Maruti Wagon R VXI,350000,2014,84000,20.51,998,67.04,5,0,0,0,0,0,1,1,Maruti
4454,Honda WR-V i-VTEC VX,825000,2018,19000,17.5,1199,88.7,5,0,0,0,0,0,1,1,Honda
4455,Hyundai Grand i10 Asta,430000,2014,38000,18.9,1197,82,5,1,0,0,0,0,1,1,Hyundai
4456,Volkswagen Jetta 2.0L TDI Highline,635000,2011,75000,19.33,1968,138.1,5,0,0,1,0,0,0,1,Volkswagen
4457,Mercedes-Benz S-Class S 350d Connoisseurs Edition,8150000,2017,6500,13.5,2987,254.79,5,0,0,1,0,0,0,0,Mercedes-Benz
4458,Hyundai Verna 1.6 VTVT EX AT,490000,2013,48000,17.01,1591,121.4,5,0,0,0,0,0,1,0,Hyundai
4459,Maruti Baleno Alpha Diesel,850000,2018,34000,27.39,1248,74,5,0,0,1,0,0,0,1,Maruti
4460,Renault KWID AMT,415000,2018,9800,24.04,999,67,5,0,0,0,0,0,1,0,Renault
4461,Maruti Swift Dzire ZDI,868000,2018,30000,28.4,1248,74.02,5,1,0,1,0,0,0,1,Maruti
4462,Hyundai Grand i10 Sportz,445000,2015,88500,18.9,1197,82,5,0,0,0,0,0,1,1,Hyundai
4463,Volkswagen Vento Petrol Comfortline,400000,2013,58212,15.04,1598,103.6,5,0,0,0,0,0,1,1,Volkswagen
4464,Audi A6 2.0 TDI,1900000,2014,52000,17.68,1968,174.33,5,0,0,1,0,0,0,0,Audi
4465,Hyundai i10 Magna AT,270000,2010,84000,19.2,1197,80,5,0,0,0,0,0,1,0,Hyundai
4466,Hyundai i20 Asta 1.2,450000,2013,55000,18.5,1197,82.85,5,1,0,0,0,0,1,1,Hyundai
4467,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,925000,2013,173758,12.99,2494,100.6,7,0,0,1,0,0,0,1,Toyota
4468,Hyundai EON 1.0 Era Plus,258000,2017,35000,20.3,998,68.05,5,1,0,0,0,0,1,1,Hyundai
4469,Tata Zest Revotron 1.2 XT,375000,2015,43243,17.57,1193,88.7,5,0,0,0,0,0,1,1,Tata
4470,BMW 3 Series 320d Luxury Line,1700000,2014,50000,18.88,1995,184,5,0,0,1,0,0,0,0,BMW
4471,Skoda Fabia 1.2 MPI Ambiente Petrol,280000,2012,22720,17.5,1198,75,5,1,0,0,0,0,1,1,Skoda
4472,Hyundai Verna VTVT 1.6 SX,975000,2019,14200,17,1591,121.3,5,0,0,0,0,0,1,1,Hyundai
4473,Hyundai EON 1.0 Era Plus,350000,2018,50000,20.3,998,68.05,5,1,0,0,0,0,1,1,Hyundai
4474,Hyundai i10 Magna,211000,2010,72000,20.36,1197,78.9,5,0,0,0,0,0,1,1,Hyundai
4475,Tata Indigo LS (TDI) BS-III,395000,2016,100000,19.09,1405,69.01,5,1,0,1,0,0,0,1,Tata
4476,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,650000,2011,135000,12.99,2494,100,7,0,0,1,0,0,0,1,Toyota
4477,Skoda Fabia 1.4 TDI Active,210000,2009,87845,19.4,1422,70,5,0,0,1,0,0,0,1,Skoda
4478,Skoda Octavia 2.0 TDI AT Style Plus,1650000,2017,67001,19.5,1968,141,5,0,0,1,0,0,0,0,Skoda
4479,Mercedes-Benz A Class A180 CDI,1250000,2014,83468,20,2143,107.3,5,0,0,1,0,0,0,0,Mercedes-Benz
4480,Maruti Swift 1.3 VXi,380000,2013,66819,16.1,1142.655492,74.34109969,5,0,0,0,0,0,1,1,Maruti
4481,Maruti Baleno Alpha 1.2,630000,2016,72000,21.4,1197,83.1,5,0,0,0,0,0,1,1,Maruti
4482,Honda City ZX CVT,1400000,2019,2600,17.4,1497,117.6,5,0,0,0,0,0,1,0,Honda
4483,Skoda Rapid 1.5 TDI Active,475000,2013,77300,21.14,1498,103.52,5,0,0,1,0,0,0,1,Skoda
4484,Hyundai Verna 1.6 EX VTVT,399000,2012,58000,17.01,1591,121.3,5,0,0,0,0,0,1,1,Hyundai
4485,Maruti Ritz LXI,325000,2013,35000,21.1,1197,85.8,5,0,0,0,0,0,1,1,Maruti
4486,Tata Indica DLS,60000,2005,90000,13.5,1405,74.34109969,5,1,0,1,0,0,0,1,Tata
4487,Maruti Alto K10 VXI AGS,325000,2015,66000,23.95,998,67.05,5,0,0,0,0,0,1,0,Maruti
4488,Maruti Wagon R VXI BS IV,250000,2012,50000,18.9,998,67.1,5,1,0,0,0,0,1,1,Maruti
4489,Maruti Swift AMT ZXI,720000,2019,14500,22,1197,81.8,5,0,0,0,0,0,1,0,Maruti
4490,Maruti Ertiga SHVS ZDI Plus,390000,2016,48805,24.52,1248,88.5,7,1,0,1,0,0,0,1,Maruti
4491,Hyundai i20 Magna Optional 1.2,395000,2013,37000,18.5,1197,82.9,5,0,0,0,0,0,1,1,Hyundai
4492,Maruti Wagon R VXI,400000,2014,40000,20.51,998,67.04,5,1,0,0,0,0,1,1,Maruti
4493,Skoda Laura Ambition 2.0 TDI CR AT,525000,2012,75000,20,1968,138.1,5,0,0,1,0,0,0,0,Skoda
4494,Mercedes-Benz GLE Class 250d,6199000,2018,19000,17.9,2143,201.15,5,0,0,1,0,0,0,0,Mercedes-Benz
4495,BMW 3 Series 320si Sedan,650000,2009,114000,12.05,1995,154,5,0,0,0,0,0,1,0,BMW
4496,Maruti Swift VDI,484999,2013,108000,22.9,1248,74,5,0,0,1,0,0,0,1,Maruti
4497,Honda Jazz 1.2 V i VTEC,615000,2018,31909,18.7,1199,88.7,5,0,0,0,0,0,1,1,Honda
4498,Maruti Swift VDI,425000,2012,80000,28.4,1248,74,5,0,0,1,0,0,0,1,Maruti
4499,Mahindra Bolero 2011-2019 SLE,649000,2015,85000,15.96,2523,62.1,7,0,0,1,0,0,0,1,Mahindra
4500,Maruti Ciaz ZDi Plus SHVS,728000,2016,58400,28.09,1248,88.5,5,1,0,1,0,0,0,1,Maruti
4501,Hyundai Grand i10 1.2 CRDi Asta,685000,2018,9800,24,1186,73.97,5,0,0,1,0,0,0,1,Hyundai
4502,Hyundai Verna CRDi,254999,2009,70000,16.8,1493,110,5,0,0,1,0,0,0,1,Hyundai
4503,Honda Mobilio V i VTEC,595000,2016,64865,17.3,1497,117.3,7,0,0,0,0,0,1,1,Honda
4504,Skoda Laura L and K MT,250000,2010,73912,17.5,1896,106,5,0,0,1,0,0,0,1,Skoda
4505,Skoda Superb Elegance 2.0 TDI CR AT,700000,2011,20000,17.2,1968,138.1,5,1,0,1,0,0,0,0,Skoda
4506,Maruti SX4 Vxi BSIV,300000,2011,40200,15.5,1586,103.3,5,1,0,0,0,0,1,1,Maruti
4507,Chevrolet Sail Hatchback Diesel,250999,2013,110000,22.1,1248,76.9,5,1,0,1,0,0,0,1,Chevrolet
4508,BMW 6 Series GT 620d Luxury Line,5750000,2020,5945,17.09,1995,188,4,0,0,1,0,0,0,0,BMW
4509,Toyota Innova 2.5 G (Diesel) 8 Seater,675000,2010,145000,12.99,2494,100,8,0,0,1,0,0,0,1,Toyota
4510,Honda Brio V MT,295000,2012,28361,19.4,1198,86.8,5,0,0,0,0,0,1,1,Honda
4511,Maruti Vitara Brezza ZDi AMT,950000,2018,20572,24.3,1248,88.5,5,0,0,1,0,0,0,0,Maruti
4512,Maruti Swift VDI Optional,675000,2016,37000,25.2,1248,74,5,0,0,1,0,0,0,1,Maruti
4513,Maruti A Star Vxi,215000,2010,69000,19,998,66.1,5,0,0,0,0,0,1,1,Maruti
4514,Maruti Ertiga SHVS VDI,850000,2016,72447,24.52,1248,88.5,7,0,0,1,0,0,0,1,Maruti
4515,BMW 5 Series 530d M Sport,2650000,2015,67000,14.69,2993,258,5,0,0,1,0,0,0,0,BMW
4516,Maruti Wagon R VXI,420000,2016,39000,20.51,998,67.04,5,1,0,0,0,0,1,1,Maruti
4517,BMW 3 Series 320d Prestige,1355000,2013,42000,18.88,1995,184,5,0,0,1,0,0,0,0,BMW
4518,Volkswagen Jetta 2.0L TDI Highline,599000,2013,65000,19.33,1968,138.03,5,0,0,1,0,0,0,1,Volkswagen
4519,Datsun GO Plus T BSIV,430000,2017,40000,19.44,1198,67,7,1,0,0,0,0,1,1,Datsun
4520,Ford Ecosport 1.5 DV5 MT Titanium,550000,2014,86000,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
4521,Maruti Swift VXI,350000,2011,32000,18.6,1197,85.8,5,0,0,0,0,0,1,1,Maruti
4522,Toyota Innova 2.5 E Diesel MS 8-seater,925000,2015,69000,12.8,2494,102,8,0,0,1,0,0,0,1,Toyota
4523,Fiat Punto EVO 1.2 Dynamic,450000,2017,15000,15.8,1172,67.1,5,0,0,0,0,0,1,1,Fiat
4524,Hyundai i20 Sportz 1.2,445000,2013,14258,18.6,1197,81.83,5,0,0,0,0,0,1,1,Hyundai
4525,Renault KWID Reloaded AMT 1.0,385000,2017,17000,24.04,999,67,5,0,0,0,0,0,1,0,Renault
4526,Volkswagen Vento 1.5 TDI Highline,484999,2013,83469,20.34,1498,103.2,5,0,0,1,0,0,0,1,Volkswagen
4527,Maruti Versa DX BSIII,150000,2004,100000,11.3,1298,83.1,8,1,0,0,0,0,1,1,Maruti
4528,Datsun GO Anniversary Edition,335000,2017,40000,20.63,1198,67.06,5,1,0,0,0,0,1,1,Datsun
4529,BMW 7 Series 730Ld DPE,6600000,2017,26000,17.66,2993,261.49,4,0,0,1,0,0,0,0,BMW
4530,Maruti Swift VXI,587000,2018,20000,22,1197,81.8,5,1,0,0,0,0,1,1,Maruti
4531,Maruti Celerio ZXI,450000,2015,80000,23.1,998,67.04,5,1,0,0,0,0,1,1,Maruti
4532,Toyota Innova 2.5 G (Diesel) 8 Seater,1250000,2016,76000,12.99,2494,100.6,8,0,0,1,0,0,0,1,Toyota
4533,Maruti Swift VDI BSIV,628000,2017,45000,17.8,1248,74.34109969,5,0,0,1,0,0,0,1,Maruti
4534,Renault KWID Climber 1.0 MT,395000,2019,10695,23.01,999,67,5,0,0,0,0,0,1,1,Renault
4535,Maruti Vitara Brezza VDi,810000,2018,35000,24.3,1248,88.5,5,1,0,1,0,0,0,1,Maruti
4536,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,675000,2010,94000,12.8,2494,102,8,0,0,1,0,0,0,1,Toyota
4537,Audi A8 L 3.0 TDI quattro,2200000,2012,75000,11.8,2967,246.7,5,0,0,1,0,0,0,0,Audi
4538,Mahindra Bolero Power Plus Plus AC BSIV PS,670000,2017,50000,15.96,2523,63,9,1,0,1,0,0,0,1,Mahindra
4539,Skoda Rapid 1.6 TDI Active,325000,2012,67000,20.5,1598,103.5,5,0,0,1,0,0,0,1,Skoda
4540,Audi Q5 2.0 TDI,1300000,2011,70000,12.8,1968,167.6,5,0,0,1,0,0,0,0,Audi
4541,Maruti Ciaz VDi Plus SHVS,675000,2015,53698,28.09,1248,88.5,5,0,0,1,0,0,0,1,Maruti
4542,Toyota Innova 2.5 V Diesel 7-seater,1135000,2015,70000,12.8,2494,102,7,0,0,1,0,0,0,1,Toyota
4543,Maruti Swift Dzire Regal,420000,2013,154000,19.1,1197,85.8,5,1,0,0,0,0,1,1,Maruti
4544,Toyota Etios Liva 1.2 G,475000,2016,17000,17.71,1197,78.9,5,0,0,0,0,0,1,1,Toyota
4545,Toyota Yaris G CVT,950000,2018,16000,18.1,1496,105.94,5,0,0,0,0,0,1,0,Toyota
4546,Maruti Eeco CNG HTR 5-STR,395000,2014,53000,21.94,1196,63,5,1,0,0,0,0,0,1,Maruti
4547,Mitsubishi Pajero Sport 4X4,909000,2013,100000,13.5,2477,175.56,7,1,0,1,0,0,0,1,Mitsubishi
4548,Volkswagen Vento IPL II Petrol Highline AT,350000,2010,80000,14.8,1598,105,5,1,0,0,0,0,1,0,Volkswagen
4549,Hyundai i20 Asta Option 1.2,585000,2015,44000,18.6,1197,81.83,5,0,0,0,0,0,1,1,Hyundai
4550,Nissan Micra Active XV Petrol,365000,2015,57000,19.49,1198,67.04,5,0,0,0,0,0,1,1,Nissan
4551,Mahindra Bolero 2011-2019 SLX,480000,2014,80000,15.96,2523,62.1,7,1,0,1,0,0,0,1,Mahindra
4552,Hyundai Verna CRDi 1.6 EX,885000,2018,35522,22,1582,126.2,5,0,0,1,0,0,0,1,Hyundai
4553,Honda City i DTec VX Option,745000,2014,65000,26,1498,98.6,5,0,0,1,0,0,0,1,Honda
4554,Maruti Wagon R VXI,450000,2017,24000,20.51,998,67.04,5,0,0,0,0,0,1,1,Maruti
4555,Hyundai Verna 1.4 CRDi,765000,2017,46000,24.8,1396,88.7,5,0,0,1,0,0,0,1,Hyundai
4556,Hyundai i20 Active 1.4 SX,790000,2018,54695,21.19,1396,88.73,5,0,0,1,0,0,0,1,Hyundai
4557,Skoda Superb Elegance 1.8 TSI AT,345000,2010,55000,13.7,1798,157.75,5,1,0,0,0,0,1,0,Skoda
4558,Maruti Baleno Alpha Diesel,790000,2018,38340,27.39,1248,74,5,0,0,1,0,0,0,1,Maruti
4559,Honda Brio 1.2 VX AT,409999,2014,65500,16.5,1198,86.8,5,0,0,0,0,0,1,0,Honda
4560,Maruti Swift VDI,450000,2013,27000,22.9,1248,74,5,1,0,1,0,0,0,1,Maruti
4561,Maruti Ertiga VXI CNG,615000,2014,69000,22.8,1373,80.9,7,0,0,0,0,0,0,1,Maruti
4562,Hyundai i10 Magna 1.1,260000,2012,66500,19.81,1086,68.05,5,0,0,0,0,0,1,1,Hyundai
4563,Honda City i VTEC SV,685000,2016,27266,17.4,1497,117.3,5,0,0,0,0,0,1,1,Honda
4564,Jeep Compass 1.4 Limited Option Black,1450000,2017,25216,16,1368,160,5,0,0,0,0,0,1,0,Jeep
4565,Hyundai i10 Sportz 1.1L,428000,2016,50000,19.81,1086,68.05,5,1,0,0,0,0,1,1,Hyundai
4566,Mahindra KUV 100 mFALCON G80 K6 Plus,400000,2016,21000,18.15,1198,82,6,1,0,0,0,0,1,1,Mahindra
4567,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,4400000,2015,53000,11.3,2987,254.8,7,0,0,1,0,0,0,0,Mercedes-Benz
4568,Maruti Ciaz S 1.3,750000,2017,68000,28.09,1248,88.5,5,0,0,1,0,0,0,1,Maruti
4569,Land Rover Range Rover 3.0 Vogue,7800000,2013,75000,13.33,2993,244.1,5,0,0,1,0,0,0,0,Land
4570,Honda Jazz 1.2 V AT i VTEC,725000,2017,27826,19,1199,88.7,5,0,0,0,0,0,1,0,Honda
4571,Honda WR-V i-VTEC VX,795000,2018,19000,17.5,1199,88.7,5,0,0,0,0,0,1,1,Honda
4572,Maruti Swift 1.3 VXI ABS,195000,2008,83000,16.1,1142.655492,74.34109969,5,0,0,0,0,0,1,1,Maruti
4573,Toyota Innova 2.5 G (Diesel) 7 Seater,994999,2014,86606,12.99,2494,100.6,7,0,0,1,0,0,0,1,Toyota
4574,Skoda Superb Elegance 2.0 TDI CR AT,675000,2011,83000,17.2,1968,138.1,5,0,0,1,0,0,0,0,Skoda
4575,Maruti SX4 ZXI MT BSIV,275000,2010,76000,15.5,1586,103.3,5,0,0,0,0,0,1,1,Maruti
4576,Maruti Swift VXI,440000,2014,35734,21.21,1197,81.8,5,0,0,0,0,0,1,1,Maruti
4577,Honda Jazz 1.2 S AT i VTEC,575000,2015,50000,19,1199,88.7,5,0,0,0,0,0,1,0,Honda
4578,Maruti Alto K10 LXI,250000,2011,80000,20.92,998,67.1,5,1,0,0,0,0,1,1,Maruti
4579,Hyundai i20 2015-2017 Sportz 1.4 CRDi,650000,2016,57000,22.54,1396,88.73,5,0,0,1,0,0,0,1,Hyundai
4580,Toyota Innova 2.5 G (Diesel) 7 Seater,850000,2014,30000,12.99,2494,100.6,7,0,0,1,0,0,0,1,Toyota
4581,Maruti Swift Dzire VDI,500000,2013,90000,23.4,1248,74,5,1,0,1,0,0,0,1,Maruti
4582,Hyundai Grand i10 1.2 Kappa Sportz Option,480000,2018,28000,18.9,1197,81.86,5,1,0,0,0,0,1,1,Hyundai
4583,Maruti Wagon R LXI CNG Optional,365000,2016,49000,26.6,998,58.16,5,0,0,0,0,0,0,1,Maruti
4584,BMW 5 Series 520d Luxury Line,3945000,2017,31000,18.12,1995,190,5,0,0,1,0,0,0,0,BMW
4585,Skoda Rapid 1.5 TDI AT Style Plus Black Package,550000,2016,90000,21.66,1498,103.52,5,1,0,1,0,0,0,0,Skoda
4586,Hyundai i20 Magna 1.4 CRDi,300000,2010,102000,21.9,1396,90,5,1,0,1,0,0,0,1,Hyundai
4587,Maruti Swift VDI BSIV,700000,2019,25000,25.2,1248,74,5,0,0,1,0,0,0,1,Maruti
4588,Mahindra Quanto C8,350000,2013,110000,17.21,1493,100,7,1,0,1,0,0,0,1,Mahindra
4589,BMW 3 Series 320d Sedan,825000,2010,97547,16.07,1995,181,5,0,0,1,0,0,0,0,BMW
4590,Honda City i VTEC SV,579000,2015,40864,17.4,1497,117.3,5,0,0,0,0,0,1,1,Honda
4591,Toyota Etios Liva G,335000,2013,115000,18.3,1197,74.34109969,5,0,0,0,0,0,1,1,Toyota
4592,Maruti Wagon R VXI BS IV,200000,2012,51000,18.9,998,67.1,5,1,0,0,0,0,1,1,Maruti
4593,Audi Q3 2.0 TDI Quattro Premium Plus,1800000,2014,25000,15.73,1968,174.33,5,1,0,1,0,0,0,0,Audi
4594,Maruti Wagon R LXI CNG,455000,2018,36274,26.6,998,58.16,5,0,0,0,0,0,0,1,Maruti
4595,Volkswagen Polo GT TSI,565000,2014,39000,17.21,1197,103.6,5,0,0,0,0,0,1,0,Volkswagen
4596,Maruti Wagon R VXI,275000,2011,50000,20.51,998,67.04,5,0,0,0,0,0,1,1,Maruti
4597,Honda Jazz 1.2 SV i VTEC,500000,2016,15000,18.7,1199,88.7,5,1,0,0,0,0,1,1,Honda
4598,Toyota Innova Crysta 2016-2020 2.4 VX MT,1750000,2017,60000,13.68,2393,147.51,7,0,0,1,0,0,0,1,Toyota
4599,Renault KWID 1.0,340000,2016,50700,23.01,999,67,5,0,0,0,0,0,1,1,Renault
4600,Tata Tiago 2019-2020 XZ Plus DualTone Diesel,665000,2019,40000,27.28,1047,69,5,1,0,1,0,0,0,1,Tata
4601,Datsun RediGO T Option,235000,2016,79000,22.7,799,53.64,5,0,0,0,0,0,1,1,Datsun
4602,Maruti Ertiga ZDI,610000,2012,67235,25.47,1248,88.5,7,0,0,1,0,0,0,1,Maruti
4603,Maruti Swift Dzire VDI,521000,2014,115000,23.4,1248,74,5,1,0,1,0,0,0,1,Maruti
4604,Volkswagen Vento 1.2 TSI Highline AT,615000,2015,56000,18.19,1197,103.2,5,0,0,0,0,0,1,0,Volkswagen
4605,Hyundai i20 Diesel Asta Option,919999,2018,70000,22.54,1396,88.73,5,1,0,1,0,0,0,1,Hyundai
4606,Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,1775000,2017,40004,13.68,2393,147.8,8,0,0,1,0,0,0,1,Toyota
4607,Ford Ecosport 1.5 DV5 MT Titanium Optional,525000,2013,69141,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
4608,Mercedes-Benz E-Class Expression E 220 d BSIV,3900000,2016,14000,16.1,1950,191.7,5,1,0,1,0,0,0,0,Mercedes-Benz
4609,Maruti Ciaz VXi,645000,2016,35701,20.73,1373,91.1,5,0,1,0,0,0,1,1,Maruti
4610,Toyota Corolla Altis 1.8 VL AT,899000,2014,110000,14.53,1794,138.1,5,0,0,0,0,0,1,0,Toyota
4611,Skoda Superb LK 1.8 TSI AT,1975000,2017,37000,14.67,1798,177.46,5,0,0,0,0,0,1,0,Skoda
4612,BMW 5 Series 525i,1000000,2010,65000,10.8,2497,215,5,1,0,0,0,0,1,0,BMW
4613,Honda City i VTEC CVT VX,819999,2016,19000,18,1497,117.3,5,0,0,0,0,0,1,0,Honda
4614,Hyundai EON Era Plus,325000,2016,72000,21.1,814,55.2,5,0,0,0,0,0,1,1,Hyundai
4615,Datsun RediGO Sport,285000,2017,75000,22.7,799,53,5,0,0,0,0,0,1,1,Datsun
4616,Jeep Compass 1.4 Sport,1325000,2018,9800,16,1368,160,5,0,0,0,0,0,1,1,Jeep
4617,Maruti Wagon R LXI CNG,415000,2017,37000,26.6,998,58.16,5,0,0,0,0,0,0,1,Maruti
4618,Maruti Omni E 8 Str STD,160000,2010,25152,19.7,1142.655492,74.34109969,5,0,0,0,0,0,1,1,Maruti
4619,Maruti Swift Dzire VDI,425000,2014,82500,23.4,1248,74,5,1,0,1,0,0,0,1,Maruti
4620,Maruti Ciaz AT ZXi,740000,2016,33582,19.12,1373,91.1,5,0,0,0,0,0,1,0,Maruti
4621,Skoda Octavia Elegance 2.0 TDI AT,1110000,2015,41000,19.3,1968,141,5,0,0,1,0,0,0,0,Skoda
4622,Maruti Ertiga ZXI Plus,825000,2017,24000,19.01,1462,103.26,7,0,0,0,0,0,1,1,Maruti
4623,Tata Nexon 1.5 Revotorq XE,725000,2018,60000,21.5,1497,108.5,5,1,0,1,0,0,0,1,Tata
4624,Toyota Etios V,450000,2014,51000,17.6,1496,74.34109969,5,0,0,0,0,0,1,1,Toyota
